sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,alt_size_1,alt_size_2,alt_size_3,alt_size_4,artist_first_name,artist_last_name,canvas,color,color_tone,cost,country_of_manufacture,created_at,created_by,custom_design,custom_design_from,custom_design_to,custom_layout_update,date_created,date_expired,date_modified,description,discontinued,do_not_display,embellishments,enable_googlecheckout,format,frame,gallery,gift_message_available,has_options,image,image_label,image_size_cm,image_size_inches,keywords,llc_stock_7_17_12,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,modified_by,mount,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,no_canvas,options_container,over_size,page,page_layout,page_size_cm,paper_quality,paper_size_inches,pod,pod_only,price,required_options,short_description,size,size_category,small_image,small_image_label,special_from_date,special_price,special_to_date,srl_stock_7_14_12,status,tax_class_id,thumbnail,thumbnail_label,title,total_quantity_on_hand,udf_anycustom,udf_artist_name,udf_copyright,udf_crline,udf_decal,udf_dnd,udf_embellished,udf_framed,udf_imsource,udf_limited,udf_maxsf,udf_new,udf_osdp,udf_photopaper,udf_poster,udf_pricecode,udf_rag,udf_ratiocode,udf_specpaper,udf_tar,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort
"LW 6978",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,"LW 6906",,,,Luke,Wilson,,Blue,"Jewel Tones",,,"2012-10-05 23:59:26",TopArt,,,,,"2012-01-04 00:00:00","2010-12-31 00:00:00","2012-01-18 00:00:00",Beach,No,No,,1,Square,,,,0,/L/W/LW_6978_1.jpg,Beach,"90 x 90","35 3/8 x 35 3/8","Winter 2012, marine, abstract, beach, water, sand, blue, tan, brown, white,",1109.0,,,Beach,"Winter 2012, marine, abstract, beach, water, sand, blue, tan, brown, white,",Beach,,,,,"Use config","Use config",Beach,,,No,"Block after Info Column",No,No,,"90 x 90",,"35 3/8 x 35 3/8",No,No,74.0000,0,Beach,,Oversize,/L/W/LW_6978_1.jpg,Beach,,,,54,1,0,/L/W/LW_6978_1.jpg,Beach,Beach,,,,,,,,,,,,,,,,,,,,,,"2012-10-10 19:23:46",beach,beach-3816,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,0.0000,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/L/W/LW_6978_1.jpg,Beach,1,0,,,,,,,,,,,,
,,,,"Artist Focus/Luke Wilson","Root Category",,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LW 6979",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,"LW 6907",,,,Luke,Wilson,,Blue,"Jewel Tones",,,"2012-10-05 23:59:26",TopArt,,,,,"2012-01-04 00:00:00","2010-12-31 00:00:00","2012-01-18 00:00:00","Surf and Sand",No,No,,1,Square,,,,0,/L/W/LW_6979_1.jpg,"Surf and Sand","90 x 90","35 3/8 x 35 3/8","Winter 2012, marine, abstract, beach, water, sand, blue, tan, brown, white,",1118.0,,,"Surf and Sand","Winter 2012, marine, abstract, beach, water, sand, blue, tan, brown, white,","Surf and Sand",,,,,"Use config","Use config","Surf and Sand",,,No,"Block after Info Column",No,No,,"90 x 90",,"35 3/8 x 35 3/8",No,No,74.0000,0,"Surf and Sand",,Oversize,/L/W/LW_6979_1.jpg,"Surf and Sand",,,,56,1,0,/L/W/LW_6979_1.jpg,"Surf and Sand","Surf and Sand",,,,,,,,,,,,,,,,,,,,,,"2012-10-10 19:19:08",surf-and-sand,surf-and-sand-3817,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,0.0000,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/L/W/LW_6979_1.jpg,"Surf and Sand",1,0,,,,,,,,,,,,
,,,,"Artist Focus/Luke Wilson","Root Category",,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LW 7076",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,"LW 7089",,,,Luke,Wilson,,Brown,Neutral,,,"2012-10-05 23:59:26","Veronica Gonzalez",,,,,"2012-06-06 00:00:00","2111-06-06 00:00:00","2012-06-06 00:00:00","LA Revealed",No,No,,1,Square,,,,0,/L/W/LW_7076_1.jpg,"LA Revealed",,,"Summer 2012, collage, cityscape, skyscraper, letters, tan, brown, white, black, palm, tree, L A, Los Angeles, Holloywood, California, ",605.0,,,"LA Revealed","Summer 2012, collage, cityscape, skyscraper, letters, tan, brown, white, black, palm, tree, L A, Los Angeles, Holloywood, California, 

","LA Revealed",,"Veronica Gonzalez",,,"Use config","Use config","LA Revealed",,,No,"Block after Info Column",No,No,,"50 x 50",,"19 5/8 x 19 5/8",No,No,32.0000,0,"LA Revealed",,Medium,/L/W/LW_7076_1.jpg,"LA Revealed",,,,-20,1,0,/L/W/LW_7076_1.jpg,"LA Revealed","LA Revealed",,,,,,,,,,,,,,,,,,,,,,"2012-10-10 19:18:50",la-revealed,la-revealed,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,0.0000,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/L/W/LW_7076_1.jpg,"LA Revealed",1,0,,,,,,,,,,,,
,,,,"Artist Focus/Luke Wilson","Root Category",,,,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LW 7077",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,"LW 7090",,,,Luke,Wilson,,Brown,Neutral,,,"2012-10-05 23:59:26","Veronica Gonzalez",,,,,"2012-06-06 00:00:00","2111-06-06 00:00:00","2012-06-06 00:00:00","NY Revealed",No,No,,1,Square,,,,0,/L/W/LW_7077_1.jpg,"NY Revealed",,,"Summer 2012, collage, cityscape, skyscraper, letters, tan, brown, white, black, N Y, New York, ",612.0,,,"NY Revealed","Summer 2012, collage, cityscape, skyscraper, letters, tan, brown, white, black, N Y, New York, 

","NY Revealed",,"Veronica Gonzalez",,,"Use config","Use config","NY Revealed",,,No,"Block after Info Column",No,No,,"50 x 50",,"19 5/8 x 19 5/8",No,No,32.0000,0,"NY Revealed",,Medium,/L/W/LW_7077_1.jpg,"NY Revealed",,,,-20,1,0,/L/W/LW_7077_1.jpg,"NY Revealed","NY Revealed",,,,,,,,,,,,,,,,,,,,,,"2012-10-10 19:18:32",ny-revealed,ny-revealed,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,0.0000,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/L/W/LW_7077_1.jpg,"NY Revealed",1,0,,,,,,,,,,,,
,,,,"Artist Focus/Luke Wilson","Root Category",,,,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LW 7078",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,Luke,Wilson,,Red,"Warm Palette",,,"2012-10-05 23:59:26","Veronica Gonzalez",,,,,"2012-06-06 00:00:00","2111-06-06 00:00:00","2012-06-06 00:00:00","Jazz I",No,No,,1,Square,,,,0,/L/W/LW_7078_1.jpg,"Jazz I",,,"Summer 2012, silhouette, music, trumphet, jazz, blues, words, tan, red, black, ",620.0,,,"Jazz I","Summer 2012, silhouette, music, trumphet, jazz, blues, words, tan, red, black, 

","Jazz I",,"Veronica Gonzalez",,,"Use config","Use config","Jazz I",,,No,"Block after Info Column",No,No,,"70 x 70",,"27 1/2 x 27 1/2",No,No,34.0000,0,"Jazz I",,Large,/L/W/LW_7078_1.jpg,"Jazz I",,,,-12,1,0,/L/W/LW_7078_1.jpg,"Jazz I","Jazz I",,,,,,,,,,,,,,,,,,,,,,"2012-10-10 19:18:14",jazz-i,jazz-i,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,0.0000,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/L/W/LW_7078_1.jpg,"Jazz I",1,0,,,,,,,,,,,,
,,,,"Artist Focus/Luke Wilson","Root Category",,,,,,,,,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LW 7079",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,Luke,Wilson,,Red,"Warm Palette",,,"2012-10-05 23:59:26","Veronica Gonzalez",,,,,"2012-06-06 00:00:00","2111-06-06 00:00:00","2012-06-06 00:00:00","Jazz II",No,No,,1,Square,,,,0,/L/W/LW_7079_1.jpg,"Jazz II",,,"Summer 2012, silhouette, music, saxophone, jazz, blues, words, tan, red, black, ",620.0,,,"Jazz II","Summer 2012, silhouette, music, saxophone, jazz, blues, words, tan, red, black, 

","Jazz II",,"Veronica Gonzalez",,,"Use config","Use config","Jazz II",,,No,"Block after Info Column",No,No,,"70 x 70",,"27 1/2 x 27 1/2",No,No,34.0000,0,"Jazz II",,Large,/L/W/LW_7079_1.jpg,"Jazz II",,,,-12,1,0,/L/W/LW_7079_1.jpg,"Jazz II","Jazz II",,,,,,,,,,,,,,,,,,,,,,"2012-10-10 19:17:57",jazz-ii,jazz-ii,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,0.0000,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/L/W/LW_7079_1.jpg,"Jazz II",1,0,,,,,,,,,,,,
,,,,"Artist Focus/Luke Wilson","Root Category",,,,,,,,,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LW 7089",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,"LW 7076",,,,Luke,Wilson,,Brown,Neutral,,,"2012-10-05 23:59:26","Veronica Gonzalez",,,,,"2012-06-06 00:00:00","2111-06-06 00:00:00","2012-06-06 00:00:00","LA Revealed",No,No,,1,Square,,,,0,/L/W/LW_7089_1.jpg,"LA Revealed",,,"Summer 2012, collage, cityscape, skyscraper, letters, tan, brown, white, black, palm, tree, L A, Los Angeles, Holloywood, California, ",912.0,,,"LA Revealed","Summer 2012, collage, cityscape, skyscraper, letters, tan, brown, white, black, palm, tree, L A, Los Angeles, Holloywood, California, 

","LA Revealed",,"Veronica Gonzalez",,,"Use config","Use config","LA Revealed",,,No,"Block after Info Column",No,No,,"90 x 90",,"35 3/8 x 35 3/8",No,No,74.0000,0,"LA Revealed",,Oversize,/L/W/LW_7089_1.jpg,"LA Revealed",,,,-10,1,0,/L/W/LW_7089_1.jpg,"LA Revealed","LA Revealed",,,,,,,,,,,,,,,,,,,,,,"2012-10-10 19:17:39",la-revealed,la-revealed-3822,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,0.0000,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/L/W/LW_7089_1.jpg,"LA Revealed",1,0,,,,,,,,,,,,
,,,,"Artist Focus/Luke Wilson","Root Category",,,,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LW 7090",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,"LW 7077",,,,Luke,Wilson,,Brown,Neutral,,,"2012-10-05 23:59:26","Veronica Gonzalez",,,,,"2012-06-06 00:00:00","2111-06-06 00:00:00","2012-06-06 00:00:00","NY Revealed",No,No,,1,Square,,,,0,/L/W/LW_7090_1.jpg,"NY Revealed",,,"Summer 2012, collage, cityscape, skyscraper, letters, tan, brown, white, black, N Y, New York, ",912.0,,,"NY Revealed","Summer 2012, collage, cityscape, skyscraper, letters, tan, brown, white, black, N Y, New York, 

","NY Revealed",,"Veronica Gonzalez",,,"Use config","Use config","NY Revealed",,,No,"Block after Info Column",No,No,,"90 x 90",,"35 3/8 x 35 3/8",No,No,74.0000,0,"NY Revealed",,Oversize,/L/W/LW_7090_1.jpg,"NY Revealed",,,,-10,1,0,/L/W/LW_7090_1.jpg,"NY Revealed","NY Revealed",,,,,,,,,,,,,,,,,,,,,,"2012-10-10 19:15:42",ny-revealed,ny-revealed-3823,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,0.0000,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/L/W/LW_7090_1.jpg,"NY Revealed",1,0,,,,,,,,,,,,
,,,,"Artist Focus/Luke Wilson","Root Category",,,,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEB 6528",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,MELISSA,BOLTON,,Red,"Warm Palette",,,"2012-10-05 23:59:26",TopArt,,,,,"2010-09-28 00:00:00","2010-12-31 00:00:00","2012-05-11 00:00:00","Serene I",No,No,,1,Square,,,,0,/M/E/MEB_6528_1.jpg,"Serene I","50 x 50","19 5/8 x 19 5/8","Fall 2010, landscape, trees, forest, water, river, shoreline, lake, red, green, orange, yellow",557.0,,,"Serene I","Fall 2010, landscape, trees, forest, water, river, shoreline, lake, red, green, orange, yellow","Serene I",,TopArt,,,"Use config","Use config","Serene I",,,No,"Block after Info Column",No,No,,"50 x 50",,"19 5/8 x 19 5/8",No,No,30.0000,0,"Serene I",,Medium,/M/E/MEB_6528_1.jpg,"Serene I",,,,9,1,0,/M/E/MEB_6528_1.jpg,"Serene I","Serene I",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 22:54:33",serene-i,serene-i,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/M/E/MEB_6528_1.jpg,"Serene I",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEB 6529",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,MELISSA,BOLTON,,Red,"Warm Palette",,,"2012-10-05 23:59:27",TopArt,,,,,"2010-09-28 00:00:00","2010-12-31 00:00:00","2012-05-11 00:00:00","Serene II",No,No,,1,Square,,,,0,/M/E/MEB_6529_1.jpg,"Serene II","50 x 50","19 5/8 x 19 5/8","Fall 2010, landscape, trees, forest, water, river, shoreline, lake, red, green, orange, yellow",448.0,,,"Serene II","Fall 2010, landscape, trees, forest, water, river, shoreline, lake, red, green, orange, yellow","Serene II",,TopArt,,,"Use config","Use config","Serene II",,,No,"Block after Info Column",No,No,,"50 x 50",,"19 5/8 x 19 5/8",No,No,30.0000,0,"Serene II",,Medium,/M/E/MEB_6529_1.jpg,"Serene II",,,,8,1,0,/M/E/MEB_6529_1.jpg,"Serene II","Serene II",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 22:54:44",serene-ii,serene-ii-3814,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/M/E/MEB_6529_1.jpg,"Serene II",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MH 5020",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,MAX,HANSEN,,,"Warm Palette",,,"2012-10-05 23:59:27",TopArt,,,,,"2006-02-01 00:00:00","2010-12-31 00:00:00","2009-10-31 00:00:00","On the Horizon",No,No,,1,,,,,0,/M/H/MH_5020_1.jpg,"On the Horizon",,,"ABSTRACT, GEOMETRIC, SHAPES, RED, SQUARE, BROWN, TAN, ARROW, RECTANGLE, BLACK, SPRING 2006",730.0,,,"On the Horizon","ABSTRACT, GEOMETRIC, SHAPES, RED, SQUARE, BROWN, TAN, ARROW, RECTANGLE, BLACK, SPRING 2006","On the Horizon",,,,,"Use config","Use config","On the Horizon",,,No,"Block after Info Column",No,No,,"138 x 70",,"54 3/8 x 27 1/2",No,No,75.0000,0,"On the Horizon",,"Oversize Panel",/M/H/MH_5020_1.jpg,"On the Horizon",,,,162,1,0,/M/H/MH_5020_1.jpg,"On the Horizon","On the Horizon",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 22:54:54",on-the-horizon,on-the-horizon,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/M/H/MH_5020_1.jpg,"On the Horizon",1,0,,,,,,,,,,,,
"MH 5353",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,"MH 5355",,,,MAX,HANSEN,,Red,"Jewel Tones",,,"2012-10-05 23:59:27",TopArt,,,,,"2007-01-28 00:00:00","2010-12-31 00:00:00","2009-10-31 00:00:00","A World View I",No,No,,1,,,,,0,/M/H/MH_5353_1.jpg,"A World View I",,,"Abstract, geometric, black, brown, tan, gold, green, square, blue, white, red, orange, yellow, shapes, Preview 2007",686.0,,,"A World View I","Abstract, geometric, black, brown, tan, gold, green, square, blue, white, red, orange, yellow, shapes, Preview 2007","A World View I",,,,,"Use config","Use config","A World View I",,,No,"Block after Info Column",No,No,,"60 x 120",,"23 5/8 x 47 1/4",No,No,67.0000,0,"A World View I",,"Oversize Panel",/M/H/MH_5353_1.jpg,"A World View I",,,,1048,1,0,/M/H/MH_5353_1.jpg,"A World View I","A World View I",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 22:55:02",a-world-view-i,a-world-view-i,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/M/H/MH_5353_1.jpg,"A World View I",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
